CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charge,Total_Charges,Num_Support_Tickets,Avg_Monthly_Usage_Hrs,Num_Referrals,Has_Premium_Support,Has_Online_Backup,Payment_Method,Churned
CUST-01655,52,Female,28,Two-Year,93.84,2582.47,1,288.9,0,1,1,Digital Wallet,0
CUST-01656,61,Male,1,One-Year,34.15,0.0,4,117.5,2,0,0,Credit Card,0
CUST-01657,62,Male,42,Month-to-Month,108.25,4558.55,1,120.5,0,0,1,Digital Wallet,1
CUST-01658,51,Female,48,Two-Year,78.24,3669.09,1,199.9,1,1,1,Credit Card,0
CUST-01659,20,Female,40,Month-to-Month,32.68,1294.25,3,242.9,0,0,1,Digital Wallet,0
CUST-01660,54,Female,63,Two-Year,66.19,4293.29,0,188.1,3,0,1,Bank Transfer,1
CUST-01661,60,Female,4,Two-Year,104.48,350.49,2,209.7,2,0,0,Bank Transfer,0
CUST-01662,57,Male,38,Month-to-Month,109.76,4149.39,2,112.2,0,0,0,Digital Wallet,1
CUST-01663,43,Male,27,Month-to-Month,46.46,1148.28,1,144.1,2,1,0,Credit Card,1
CUST-01664,40,Male,9,Two-Year,91.13,808.48,0,59.5,0,0,1,Digital Wallet,1
CUST-01665,61,Female,16,Two-Year,30.0,578.33,0,204.2,2,0,0,Credit Card,0
CUST-01666,56,Female,56,Month-to-Month,23.35,1330.95,2,66.8,0,1,0,Bank Transfer,0
CUST-01667,32,Female,31,Two-Year,76.04,2326.55,1,0.9,0,0,1,Bank Transfer,0
CUST-01668,66,Female,14,Month-to-Month,89.48,1361.79,1,280.2,0,0,0,Cash,0
CUST-01669,21,Male,25,Month-to-Month,99.58,2402.38,1,92.2,0,1,1,Credit Card,0
CUST-01670,46,Male,34,Two-Year,54.02,1859.38,2,59.4,1,1,0,Bank Transfer,1
CUST-01671,39,Female,67,Month-to-Month,20.65,1386.8,1,80.8,0,0,0,Digital Wallet,0
CUST-01672,42,Male,24,Two-Year,67.95,1618.45,1,99.5,0,0,0,Credit Card,0
CUST-01673,30,Female,26,Month-to-Month,21.59,601.69,2,142.6,1,1,1,Credit Card,1
CUST-01674,35,Female,20,One-Year,29.2,524.9,0,21.3,2,0,0,Bank Transfer,0
CUST-01675,50,Male,64,Month-to-Month,52.67,3386.51,3,16.3,1,0,0,Credit Card,0
CUST-01676,33,Female,10,One-Year,63.72,646.48,3,88.2,0,0,1,Bank Transfer,0
CUST-01677,62,Female,67,One-Year,47.95,3169.1,1,89.1,2,0,1,Digital Wallet,0
CUST-01678,59,Male,24,Month-to-Month,78.19,1974.06,0,35.7,0,1,0,Digital Wallet,0
CUST-01679,61,Female,5,One-Year,25.53,118.56,1,121.7,2,0,1,Bank Transfer,0
CUST-01680,19,Female,67,Month-to-Month,34.46,2301.89,2,85.6,2,1,1,Digital Wallet,0
CUST-01681,52,Male,58,Month-to-Month,89.53,5141.36,2,8.3,0,0,1,Credit Card,1
CUST-01682,59,Female,27,Two-Year,34.21,915.5,1,265.8,0,0,0,Bank Transfer,0
CUST-01683,51,Male,15,Month-to-Month,83.98,1376.44,4,265.9,1,1,0,Cash,0
CUST-01684,47,Female,35,One-Year,25.47,878.81,3,63.2,2,0,0,Credit Card,0
CUST-01685,30,Male,53,One-Year,60.74,3245.16,4,49.3,0,0,1,Bank Transfer,0
CUST-01686,30,Male,44,One-Year,37.74,1708.09,2,164.4,1,0,0,Digital Wallet,0
CUST-01687,35,Male,26,Month-to-Month,30.96,795.89,1,189.4,1,0,1,Digital Wallet,1
CUST-01688,49,Female,47,Month-to-Month,76.7,3584.42,0,287.3,0,0,0,Bank Transfer,1
CUST-01689,49,Male,34,Month-to-Month,112.83,3859.83,2,113.5,1,0,0,Credit Card,0
CUST-01690,52,Male,50,One-Year,25.48,1261.94,2,185.7,1,1,1,Bank Transfer,0
CUST-01691,56,Male,12,Two-Year,62.16,729.33,2,263.5,1,0,1,Credit Card,0
CUST-01692,63,Male,4,One-Year,90.75,409.99,0,135.3,1,1,1,Digital Wallet,0
CUST-01693,69,Male,48,Month-to-Month,66.27,3177.49,0,37.1,0,0,0,Bank Transfer,0
CUST-01694,46,Female,55,Month-to-Month,100.65,5596.41,1,113.5,1,0,0,Digital Wallet,1
CUST-01695,66,Female,1,Month-to-Month,37.96,33.36,2,41.4,2,0,1,Credit Card,0
CUST-01696,46,Female,66,Month-to-Month,115.96,7587.5,6,5.5,1,0,0,Bank Transfer,0
CUST-01697,61,Female,30,Month-to-Month,58.52,1584.31,2,225.6,1,0,1,Bank Transfer,0
CUST-01698,33,Female,3,Month-to-Month,54.16,70.57,0,71.9,0,0,0,Credit Card,0
CUST-01699,61,Female,21,Month-to-Month,107.46,2173.36,0,1.1,1,1,1,Bank Transfer,0
CUST-01700,64,Female,49,Month-to-Month,76.39,3756.44,3,261.8,1,0,1,Credit Card,0
CUST-01701,27,Male,62,Month-to-Month,71.64,4393.11,1,133.4,0,0,0,Credit Card,0
CUST-01702,47,Female,38,Month-to-Month,92.7,3423.89,2,72.0,1,0,1,Credit Card,1
CUST-01703,42,Male,15,Month-to-Month,77.98,1163.15,2,79.2,1,1,0,Credit Card,0
CUST-01704,56,Male,52,Month-to-Month,36.25,1830.91,1,72.5,2,0,0,Cash,0
CUST-01705,37,Female,46,One-Year,87.42,4044.47,2,58.8,0,0,0,Credit Card,0
CUST-01706,22,Male,25,Month-to-Month,33.35,855.66,8,252.4,1,0,1,Cash,0
CUST-01707,18,Male,21,Month-to-Month,100.59,2139.59,1,51.5,2,0,0,Bank Transfer,0
CUST-01708,47,Male,5,Month-to-Month,118.97,466.94,3,168.8,0,0,1,Bank Transfer,0
CUST-01709,66,Male,70,Month-to-Month,57.74,4044.07,1,23.7,0,0,0,Bank Transfer,1
CUST-01710,20,Female,47,Month-to-Month,64.48,3024.49,2,284.9,0,0,0,Cash,0
CUST-01711,62,Female,68,Month-to-Month,24.64,1614.44,0,181.2,0,0,0,Digital Wallet,0
CUST-01712,31,Female,18,One-Year,21.37,277.79,1,271.0,0,1,1,Cash,0
CUST-01713,47,Female,21,Month-to-Month,112.14,2349.51,3,119.7,1,0,0,Digital Wallet,0
CUST-01714,67,Female,23,Month-to-Month,32.86,808.99,0,243.3,3,0,0,Credit Card,0
CUST-01715,21,Female,64,Two-Year,64.58,4004.03,3,256.2,1,0,0,Cash,0
CUST-01716,35,Female,67,Month-to-Month,101.54,6761.55,0,211.0,0,0,0,Cash,1
CUST-01717,54,Female,40,Month-to-Month,108.93,4363.78,1,28.3,2,0,0,Credit Card,0
CUST-01718,42,Female,10,Two-Year,71.94,775.65,2,5.3,0,0,0,Cash,1
CUST-01719,65,Female,52,Two-Year,76.5,3962.38,0,51.0,0,0,0,Digital Wallet,1
CUST-01720,18,Male,61,Month-to-Month,86.97,5401.72,0,35.9,2,0,0,Cash,0
CUST-01721,63,Female,64,Month-to-Month,116.14,7343.19,3,217.7,0,1,0,Cash,1
CUST-01722,32,Male,5,Month-to-Month,80.27,300.5,1,167.3,1,0,1,Cash,0
CUST-01723,26,Male,53,Month-to-Month,75.95,4076.24,4,158.0,1,0,0,Cash,0
CUST-01724,32,Male,55,One-Year,21.45,1062.27,0,76.2,0,0,0,Credit Card,0
CUST-01725,66,Male,37,Month-to-Month,28.09,1062.41,2,46.8,1,0,1,Credit Card,0
CUST-01726,41,Female,56,Month-to-Month,77.72,4337.59,2,62.4,0,0,1,Credit Card,0
CUST-01727,21,Male,59,Two-Year,113.62,6658.53,1,120.4,0,0,1,Credit Card,0
CUST-01728,29,Female,69,Two-Year,106.67,7338.9,2,222.2,0,0,0,Bank Transfer,0
CUST-01729,54,Female,59,Month-to-Month,118.26,6912.89,5,76.7,2,0,1,Digital Wallet,1
CUST-01730,54,Male,2,One-Year,72.78,129.64,1,209.7,0,0,1,Bank Transfer,0
CUST-01731,60,Female,65,Month-to-Month,98.79,6422.22,2,147.7,1,1,1,Digital Wallet,0
CUST-01732,23,Male,60,Two-Year,104.04,6221.59,0,265.7,0,0,1,Digital Wallet,0
CUST-01733,56,Male,51,Month-to-Month,84.8,4295.55,1,70.3,1,0,0,Digital Wallet,1
CUST-01734,63,Female,30,Month-to-Month,53.87,1628.81,2,135.5,0,0,0,Bank Transfer,0
CUST-01735,41,Female,11,Month-to-Month,67.0,819.98,3,29.5,0,0,1,Credit Card,1
CUST-01736,28,Male,39,Month-to-Month,105.79,4112.5,2,100.9,1,0,0,Credit Card,0
CUST-01737,30,Female,63,Month-to-Month,49.85,3181.55,1,152.3,0,0,1,Bank Transfer,0
CUST-01738,51,Female,64,One-Year,112.37,7143.37,0,220.0,3,0,0,Digital Wallet,0
CUST-01739,42,Female,61,One-Year,42.98,2555.08,1,59.8,0,0,1,Bank Transfer,0
CUST-01740,24,Male,54,Month-to-Month,94.95,5149.97,2,65.8,0,0,0,Digital Wallet,0
CUST-01741,69,Male,58,Month-to-Month,83.06,4805.8,1,189.7,3,0,0,Credit Card,1
CUST-01742,21,Female,56,Month-to-Month,94.96,5374.23,1,115.0,0,1,1,Credit Card,0
CUST-01743,25,Female,34,Two-Year,63.73,2233.09,0,144.9,0,1,0,Digital Wallet,0
CUST-01744,37,Female,31,Two-Year,113.26,3553.01,1,250.9,0,0,0,Credit Card,0
CUST-01745,46,Female,52,Two-Year,83.25,4369.87,2,150.0,2,0,0,Digital Wallet,0
CUST-01746,68,Female,1,Two-Year,48.83,0.0,2,195.9,1,1,1,Digital Wallet,0
CUST-01747,62,Male,55,Month-to-Month,83.85,4633.98,1,197.2,0,0,1,Credit Card,0
CUST-01748,63,Female,22,Month-to-Month,48.68,1114.1,2,241.2,2,1,1,Bank Transfer,0
CUST-01749,27,Male,40,One-Year,49.36,1910.81,2,191.6,1,0,0,Digital Wallet,0
CUST-01750,60,Female,1,Two-Year,59.96,60.4,1,19.9,0,0,0,Digital Wallet,0
CUST-01751,51,Male,65,Month-to-Month,105.24,6788.46,0,103.0,0,0,0,Credit Card,0
CUST-01752,43,Female,63,Month-to-Month,70.03,4463.27,2,296.8,0,0,0,Digital Wallet,0
CUST-01753,58,Male,54,Two-Year,87.89,4698.26,1,59.4,0,0,0,Credit Card,0
CUST-01754,66,Female,42,Month-to-Month,59.2,2446.76,2,176.2,0,0,1,Bank Transfer,1
CUST-01755,20,Male,21,Month-to-Month,46.36,950.36,0,253.0,1,0,0,Bank Transfer,0
CUST-01756,23,Male,22,One-Year,115.46,2652.59,1,176.2,2,0,0,Credit Card,0
CUST-01757,22,Male,38,Month-to-Month,80.36,3103.91,1,112.0,2,0,0,Credit Card,0
CUST-01758,22,Male,8,Month-to-Month,113.4,987.83,1,24.5,0,1,0,Credit Card,1
CUST-01759,64,Male,62,One-Year,40.34,2410.42,1,108.8,0,0,0,Bank Transfer,0
CUST-01760,40,Male,47,One-Year,34.69,1566.97,0,55.0,3,0,0,Credit Card,0
CUST-01761,66,Female,17,Two-Year,105.58,1861.79,3,288.3,1,1,0,Cash,1
CUST-01762,26,Male,17,Month-to-Month,88.09,1409.52,1,214.7,2,1,1,Credit Card,0
CUST-01763,52,Female,13,Month-to-Month,38.66,469.0,1,224.9,0,0,0,Cash,0
CUST-01764,37,Female,17,One-Year,46.94,900.75,2,131.1,0,0,1,Cash,0
CUST-01765,66,Female,38,One-Year,100.07,3754.49,1,33.4,1,0,0,Bank Transfer,0
CUST-01766,59,Female,45,Month-to-Month,65.39,2851.5,1,80.4,1,0,1,Bank Transfer,0
CUST-01767,52,Female,6,One-Year,87.05,524.67,0,78.3,0,1,0,Credit Card,0
CUST-01768,67,Male,35,Month-to-Month,51.84,1725.41,1,146.3,1,1,1,Cash,0
CUST-01769,35,Male,14,Month-to-Month,58.12,875.54,1,138.6,0,0,0,Digital Wallet,0
CUST-01770,34,Male,61,Month-to-Month,119.07,7218.53,2,130.3,0,1,0,Cash,0
CUST-01771,41,Female,15,Month-to-Month,44.76,616.64,5,149.0,1,0,1,Bank Transfer,0
CUST-01772,20,Male,54,Month-to-Month,70.65,3816.57,1,296.1,2,1,1,Cash,0
CUST-01773,49,Male,27,One-Year,104.44,2799.66,6,89.9,0,1,0,Bank Transfer,0
CUST-01774,52,Male,13,One-Year,43.92,583.58,1,184.8,1,0,0,Cash,0
CUST-01775,55,Male,31,Two-Year,61.52,1933.2,0,72.2,0,0,0,Credit Card,0
CUST-01776,30,Male,35,Month-to-Month,81.51,2841.99,2,140.2,2,0,1,Digital Wallet,0
CUST-01777,64,Female,60,Month-to-Month,68.12,4029.13,2,60.4,1,1,1,Digital Wallet,0
CUST-01778,42,Male,6,Month-to-Month,65.95,432.23,2,167.7,1,1,0,Digital Wallet,0
CUST-01779,26,Female,69,Month-to-Month,56.25,3846.58,1,79.9,1,0,0,Bank Transfer,0
CUST-01780,21,Female,58,One-Year,78.66,4518.83,2,11.5,0,0,0,Digital Wallet,0
CUST-01781,31,Female,49,One-Year,82.44,4046.69,4,244.7,1,0,0,Credit Card,0
CUST-01782,54,Female,23,One-Year,85.33,1866.16,3,38.9,0,1,0,Bank Transfer,0
CUST-01783,51,Female,34,Month-to-Month,27.04,938.9,3,110.7,1,0,1,Bank Transfer,1
CUST-01784,28,Male,26,Month-to-Month,83.1,2170.39,0,143.4,1,0,1,Credit Card,0
CUST-01785,58,Male,47,Month-to-Month,115.32,5476.13,1,130.0,1,0,0,Digital Wallet,0
CUST-01786,20,Male,5,Month-to-Month,74.1,345.48,2,217.8,0,1,1,Credit Card,0
CUST-01787,45,Female,20,One-Year,91.53,1896.84,1,179.2,0,1,0,Credit Card,0
CUST-01788,46,Male,6,Two-Year,75.67,480.5,2,89.0,2,0,1,Bank Transfer,1
CUST-01789,26,Male,70,Month-to-Month,105.47,7381.56,2,16.0,2,0,1,Cash,1
CUST-01790,20,Female,59,One-Year,112.96,6755.47,0,230.4,1,1,0,Bank Transfer,0
CUST-01791,42,Female,64,One-Year,38.42,2463.64,3,106.1,2,1,0,Digital Wallet,0
CUST-01792,51,Female,18,Month-to-Month,63.69,1120.5,2,267.0,2,0,0,Bank Transfer,0
CUST-01793,29,Female,4,One-Year,59.24,243.15,1,118.8,0,0,1,Digital Wallet,0
CUST-01794,59,Male,17,Month-to-Month,60.52,1001.89,3,215.4,0,0,0,Credit Card,1
CUST-01795,26,Female,14,Month-to-Month,32.55,474.38,1,281.9,0,0,1,Digital Wallet,1
CUST-01796,32,Female,13,One-Year,101.36,1383.71,4,195.5,0,0,0,Bank Transfer,0
CUST-01797,57,Male,7,Two-Year,23.58,164.66,0,124.3,0,0,0,Bank Transfer,0
CUST-01798,42,Male,44,Month-to-Month,72.82,3208.59,0,170.4,0,0,0,Credit Card,0
CUST-01799,22,Female,15,Month-to-Month,86.19,1332.74,5,163.3,1,0,0,Cash,1
CUST-01800,28,Male,19,Two-Year,40.75,833.61,0,175.7,0,0,1,Digital Wallet,0
CUST-01801,51,Female,63,Two-Year,110.59,6944.54,1,44.5,0,0,1,Cash,0
CUST-01802,41,Female,35,One-Year,103.85,3643.37,1,209.7,0,0,0,Credit Card,0
CUST-01803,32,Male,35,Month-to-Month,67.11,2388.96,1,43.9,2,0,0,Credit Card,0
CUST-01804,55,Male,19,Two-Year,61.11,1177.59,1,4.9,1,0,0,Credit Card,0
CUST-01805,25,Female,20,Month-to-Month,43.66,780.1,2,187.6,0,1,1,Bank Transfer,1
CUST-01806,22,Female,35,One-Year,93.0,3304.14,2,35.5,0,0,0,Digital Wallet,0
CUST-01807,65,Female,32,Month-to-Month,33.17,1087.58,0,231.2,0,0,1,Bank Transfer,0
CUST-01808,43,Male,48,One-Year,88.02,4254.66,0,259.9,1,0,0,Credit Card,0
CUST-01809,35,Female,44,Month-to-Month,104.25,4527.39,3,283.4,1,1,1,Bank Transfer,0
CUST-01810,23,Female,24,Month-to-Month,42.85,1036.02,0,199.5,0,0,1,Digital Wallet,1
CUST-01811,54,Female,61,Month-to-Month,106.64,6547.21,0,144.9,1,0,0,Credit Card,0
CUST-01812,65,Female,17,Month-to-Month,23.33,352.58,1,106.0,1,0,1,Cash,0
CUST-01813,30,Female,71,One-Year,111.28,7869.85,3,147.5,0,0,1,Credit Card,0
CUST-01814,45,Male,50,Two-Year,31.84,1635.02,2,57.5,1,1,1,Digital Wallet,0
CUST-01815,22,Female,65,Two-Year,84.58,5464.34,1,104.9,0,0,0,Bank Transfer,0
CUST-01816,30,Female,32,Month-to-Month,45.01,1429.89,0,215.5,1,1,0,Credit Card,0
CUST-01817,34,Female,36,One-Year,103.66,3680.03,2,65.6,0,0,1,Digital Wallet,0
CUST-01818,67,Female,13,One-Year,71.23,1016.99,0,79.6,1,1,1,Bank Transfer,0
CUST-01819,57,Male,70,Month-to-Month,33.52,2372.43,0,224.9,0,0,1,Digital Wallet,0
CUST-01820,62,Male,58,Month-to-Month,77.1,4459.03,1,53.8,1,1,1,Digital Wallet,0
CUST-01821,49,Male,14,One-Year,60.79,828.94,0,74.1,1,0,0,Credit Card,1
CUST-01822,46,Female,37,Two-Year,86.14,3125.76,3,5.8,0,0,1,Digital Wallet,0
CUST-01823,68,Female,68,One-Year,108.19,7351.41,1,216.2,2,0,0,Digital Wallet,0
CUST-01824,20,Male,40,Month-to-Month,60.94,2470.85,1,185.6,0,1,1,Digital Wallet,1
CUST-01825,57,Male,59,One-Year,48.99,2849.92,2,208.5,0,0,0,Bank Transfer,0
CUST-01826,51,Male,16,Month-to-Month,21.45,348.48,1,64.7,2,0,0,Credit Card,0
CUST-01827,57,Female,62,One-Year,77.48,4785.39,1,206.4,1,0,0,Credit Card,0
CUST-01828,44,Female,4,One-Year,60.23,309.93,3,179.1,0,1,1,Cash,0
CUST-01829,30,Male,45,Month-to-Month,57.46,2553.87,1,110.2,1,0,1,Cash,0
CUST-01830,62,Male,28,Two-Year,38.29,1110.98,1,131.6,0,0,1,Bank Transfer,0
CUST-01831,50,Male,66,Month-to-Month,63.01,4228.36,2,170.6,0,1,0,Credit Card,0
CUST-01832,23,Female,31,Two-Year,118.44,3652.78,1,148.2,0,1,0,Digital Wallet,0
CUST-01833,41,Female,3,Month-to-Month,49.78,119.91,2,192.7,0,0,1,Digital Wallet,1
CUST-01834,36,Female,8,Month-to-Month,79.97,685.9,4,54.7,2,1,0,Digital Wallet,0
CUST-01835,33,Male,24,Month-to-Month,97.65,2254.54,2,162.4,2,0,1,Credit Card,1
CUST-01836,57,Male,15,Month-to-Month,94.92,1445.33,1,135.4,0,0,1,Credit Card,0
CUST-01837,45,Female,43,Month-to-Month,52.88,2195.07,1,138.6,0,1,0,Bank Transfer,0
CUST-01838,50,Male,31,One-Year,81.09,2574.91,2,141.1,0,1,1,Credit Card,0
CUST-01839,65,Female,45,One-Year,107.13,4808.25,0,264.5,1,0,1,Digital Wallet,0
CUST-01840,58,Male,66,One-Year,21.54,1417.1,2,245.7,2,0,1,Bank Transfer,0
CUST-01841,30,Male,8,Month-to-Month,63.57,472.35,3,189.1,1,0,1,Digital Wallet,0
CUST-01842,60,Male,71,One-Year,42.43,2933.39,1,215.1,0,1,1,Credit Card,0
CUST-01843,62,Male,57,Month-to-Month,58.86,3418.31,1,13.3,1,1,0,Digital Wallet,1
CUST-01844,42,Female,30,One-Year,61.6,1839.45,1,223.3,0,0,0,Bank Transfer,0
CUST-01845,59,Male,18,Month-to-Month,94.67,1864.5,1,146.1,2,1,0,Credit Card,0
CUST-01846,53,Female,69,Two-Year,29.38,1986.71,1,95.7,0,0,0,Bank Transfer,0
CUST-01847,44,Female,39,One-Year,71.26,2746.81,5,42.4,1,1,0,Bank Transfer,1
CUST-01848,55,Female,60,One-Year,76.42,4540.34,2,23.0,0,0,0,Cash,0
CUST-01849,24,Male,43,Month-to-Month,69.42,2976.25,3,13.9,2,0,1,Credit Card,0
CUST-01850,22,Female,45,Month-to-Month,93.19,4272.31,0,49.0,2,0,1,Digital Wallet,0
CUST-01851,60,Female,23,Month-to-Month,58.38,1393.25,1,9.5,0,1,0,Cash,0
CUST-01852,62,Female,69,Two-Year,114.5,7825.27,1,219.9,3,0,0,Digital Wallet,0
CUST-01853,68,Male,6,Two-Year,68.18,469.29,0,75.0,1,0,0,Digital Wallet,0
CUST-01854,48,Male,56,Month-to-Month,77.12,4352.86,0,110.9,1,1,0,Credit Card,0
CUST-01855,40,Female,4,One-Year,102.55,434.27,1,246.9,1,0,0,Bank Transfer,0
CUST-01856,59,Male,23,One-Year,47.52,1058.75,2,34.8,1,0,1,Digital Wallet,0
CUST-01857,27,Female,6,One-Year,27.52,134.62,2,250.8,3,0,1,Digital Wallet,0
CUST-01858,49,Female,32,Month-to-Month,90.78,2911.81,1,192.0,0,1,1,Bank Transfer,0
CUST-01859,60,Male,18,Month-to-Month,68.3,1201.74,2,102.9,1,0,0,Cash,0
CUST-01860,47,Female,15,Month-to-Month,109.65,1710.38,2,35.8,0,0,0,Bank Transfer,0
CUST-01861,56,Male,40,Two-Year,118.27,4701.0,2,27.9,2,0,0,Cash,0
CUST-01862,48,Male,6,Month-to-Month,59.91,262.12,2,101.0,0,1,1,Bank Transfer,0
CUST-01863,35,Female,63,Month-to-Month,61.54,3811.95,5,42.5,0,0,1,Digital Wallet,0
CUST-01864,53,Male,67,Two-Year,60.8,4011.7,1,80.7,0,0,0,Digital Wallet,0
CUST-01865,19,Male,11,One-Year,52.46,563.89,2,16.4,2,0,1,Digital Wallet,0
CUST-01866,31,Female,43,Two-Year,98.17,4232.11,1,178.7,0,0,0,Credit Card,0
CUST-01867,30,Female,17,Month-to-Month,95.9,1632.99,1,44.0,1,0,0,Credit Card,0
CUST-01868,46,Male,4,Month-to-Month,67.86,294.49,0,227.1,0,1,1,Bank Transfer,0
CUST-01869,29,Male,63,Two-Year,24.47,1529.0,0,65.8,0,0,0,Cash,0
CUST-01870,56,Female,68,Month-to-Month,50.96,3454.43,2,239.5,1,1,1,Digital Wallet,0
CUST-01871,19,Male,41,Month-to-Month,49.23,2106.02,0,57.4,0,1,0,Credit Card,0
CUST-01872,49,Male,5,Month-to-Month,101.11,565.82,1,216.5,1,0,0,Credit Card,0
CUST-01873,30,Male,32,Month-to-Month,28.76,940.74,4,100.3,1,0,0,Digital Wallet,0
CUST-01874,63,Male,70,Month-to-Month,100.57,7085.73,1,175.1,0,1,0,Bank Transfer,0
CUST-01875,44,Male,35,Two-Year,86.92,2945.89,0,12.1,0,1,0,Cash,0
CUST-01876,66,Male,22,Two-Year,93.24,2010.15,0,148.8,0,0,1,Bank Transfer,0
CUST-01877,58,Male,65,Two-Year,63.22,4087.69,1,45.0,0,0,0,Bank Transfer,0
CUST-01878,34,Female,22,Month-to-Month,87.97,1894.8,0,146.2,0,0,0,Bank Transfer,0
CUST-01879,57,Female,11,Month-to-Month,80.9,812.61,2,42.8,0,0,1,Digital Wallet,0
CUST-01880,48,Female,3,Month-to-Month,96.9,311.73,1,131.4,0,0,1,Bank Transfer,0
CUST-01881,51,Female,9,Two-Year,64.68,651.41,3,33.6,3,1,1,Credit Card,0
CUST-01882,41,Female,60,Month-to-Month,67.28,4036.16,1,66.4,1,0,1,Credit Card,0
CUST-01883,62,Male,14,One-Year,84.36,1213.45,1,178.7,0,1,1,Digital Wallet,0
CUST-01884,52,Male,18,One-Year,30.81,552.45,1,293.0,0,1,0,Credit Card,0
CUST-01885,65,Male,23,Month-to-Month,63.62,1441.18,3,135.0,2,0,1,Credit Card,1
CUST-01886,23,Male,47,Month-to-Month,117.2,5554.36,1,206.3,0,1,0,Credit Card,1
CUST-01887,36,Female,69,Two-Year,23.76,1568.03,1,162.1,1,0,0,Cash,0
CUST-01888,47,Male,47,Two-Year,51.6,2332.03,2,149.8,1,0,0,Credit Card,0
CUST-01889,24,Male,30,Month-to-Month,51.41,1470.19,1,19.9,0,0,0,Digital Wallet,0
CUST-01890,27,Female,25,Month-to-Month,83.35,2126.43,8,43.7,0,0,1,Digital Wallet,0
CUST-01891,58,Male,28,Two-Year,30.58,860.6,3,265.0,1,0,1,Digital Wallet,0
CUST-01892,49,Male,25,Month-to-Month,82.85,2090.08,3,123.3,0,1,0,Digital Wallet,0
CUST-01893,51,Female,58,Month-to-Month,29.5,1794.85,1,184.5,0,1,1,Bank Transfer,0
CUST-01894,45,Male,41,Month-to-Month,29.5,1151.33,1,158.7,1,0,1,Bank Transfer,0
CUST-01895,32,Male,25,One-Year,92.82,2380.71,3,114.0,0,1,0,Credit Card,0
CUST-01896,47,Male,48,Month-to-Month,52.41,2495.86,1,116.7,1,0,1,Bank Transfer,0
CUST-01897,54,Male,10,Month-to-Month,117.74,1149.98,4,166.9,0,0,0,Cash,0
CUST-01898,46,Male,11,Month-to-Month,23.74,265.2,0,42.8,0,0,1,Cash,0
CUST-01899,39,Female,21,One-Year,64.51,1366.6,0,116.5,0,0,0,Digital Wallet,0
CUST-01900,21,Female,45,Two-Year,31.31,1398.42,3,134.4,1,0,1,Cash,0
CUST-01901,37,Female,7,Two-Year,55.14,416.5,2,295.5,3,0,1,Cash,0
CUST-01902,49,Female,64,Two-Year,119.82,7672.74,2,105.8,1,0,0,Digital Wallet,0
CUST-01903,53,Female,64,One-Year,108.88,6958.35,1,193.6,2,0,0,Bank Transfer,0
CUST-01904,67,Female,2,Month-to-Month,24.83,28.85,1,41.7,0,1,0,Bank Transfer,0
CUST-01905,21,Male,42,Month-to-Month,76.33,3217.78,1,20.1,4,1,0,Cash,0
CUST-01906,44,Female,54,Two-Year,84.78,4510.29,1,261.5,1,1,1,Digital Wallet,0
CUST-01907,34,Female,16,Month-to-Month,40.95,601.48,2,219.4,1,0,0,Digital Wallet,1
CUST-01908,29,Male,18,Month-to-Month,34.51,602.81,2,95.6,2,1,0,Credit Card,1
CUST-01909,39,Male,59,One-Year,110.44,6543.2,3,151.6,1,1,1,Credit Card,1
CUST-01910,34,Female,16,Month-to-Month,116.88,1977.22,1,41.2,0,1,0,Credit Card,0
CUST-01911,27,Male,6,Month-to-Month,119.19,707.17,3,212.3,1,0,1,Credit Card,1
CUST-01912,18,Female,57,Two-Year,98.98,5553.15,3,21.6,1,0,0,Cash,1
CUST-01913,39,Male,47,Two-Year,86.35,4018.94,1,227.2,0,0,0,Credit Card,0
CUST-01914,43,Female,48,Month-to-Month,54.57,2652.3,1,164.3,0,0,0,Bank Transfer,0
CUST-01915,35,Male,42,Two-Year,37.14,1511.37,1,84.0,0,0,1,Credit Card,0
CUST-01916,67,Male,60,One-Year,27.9,1608.71,0,258.8,0,1,0,Credit Card,0
CUST-01917,31,Female,4,One-Year,89.33,390.0,1,295.8,1,1,0,Credit Card,0
CUST-01918,64,Female,2,Month-to-Month,98.47,220.18,1,76.7,3,0,0,Cash,1
CUST-01919,46,Female,59,Month-to-Month,102.65,5982.72,0,242.0,1,0,1,Digital Wallet,0
CUST-01920,29,Female,27,One-Year,111.38,2962.51,1,225.2,0,0,0,Digital Wallet,0
CUST-01921,53,Female,27,Two-Year,107.99,2977.96,2,224.3,1,0,1,Cash,0
CUST-01922,52,Male,7,One-Year,119.97,882.43,0,287.2,2,0,0,Cash,0
CUST-01923,69,Female,63,Month-to-Month,44.41,2737.96,2,146.2,0,1,0,Bank Transfer,0
CUST-01924,29,Female,46,Month-to-Month,96.33,4331.74,1,202.4,1,0,0,Credit Card,0
CUST-01925,24,Male,63,Two-Year,78.65,4968.38,1,247.3,1,1,0,Credit Card,1
CUST-01926,46,Male,12,Month-to-Month,46.12,538.64,1,144.1,0,1,1,Credit Card,1
CUST-01927,28,Female,13,One-Year,118.19,1545.56,2,144.7,0,1,0,Credit Card,0
CUST-01928,50,Male,43,Month-to-Month,109.79,4752.7,1,95.9,0,0,1,Bank Transfer,0
CUST-01929,23,Male,17,Month-to-Month,32.85,510.64,1,234.4,0,0,0,Credit Card,0
